beta_gamma_0,beta_gamma_1,beta_gamma_2,beta_gamma_3,beta_gamma_4,beta_gamma_5,beta_theta_0,beta_theta_1,beta_theta_2,beta_theta_3,beta_theta_4,beta_theta_5,beta_theta_6,beta_theta_7,nu_gamma_0,nu_gamma_1,nu_gamma_2,nu_gamma_3,nu_gamma_4,nu_gamma_5,nu_gamma_6,nu_gamma_7,nu_gamma_8,nu_gamma_9,nu_gamma_10,nu_gamma_11,nu_gamma_12,nu_gamma_13,nu_gamma_14,nu_gamma_15,nu_gamma_16,nu_gamma_17,nu_gamma_18,nu_gamma_19,nu_gamma_20,nu_gamma_21,nu_gamma_22,nu_gamma_23,nu_gamma_24,nu_gamma_25,nu_gamma_26,nu_gamma_27,nu_gamma_28,nu_gamma_29,nu_gamma_30,nu_gamma_31,nu_gamma_32,nu_gamma_33,nu_gamma_34,nu_gamma_35,nu_gamma_36,nu_gamma_37,nu_gamma_38,nu_gamma_39,nu_gamma_40,nu_gamma_41,nu_gamma_42,nu_gamma_43,nu_gamma_44,nu_gamma_45,nu_gamma_46,nu_gamma_47,nu_gamma_48,nu_gamma_49,nu_gamma_50,nu_gamma_51,nu_gamma_52,nu_gamma_53,nu_gamma_54,nu_gamma_55,nu_gamma_56,nu_gamma_57,nu_gamma_58,nu_gamma_59,nu_gamma_60,nu_gamma_61,nu_gamma_62,nu_gamma_63,nu_gamma_64,nu_gamma_65,nu_gamma_66,nu_gamma_67,nu_gamma_68,nu_gamma_69,nu_gamma_70,nu_gamma_71,nu_gamma_72,nu_gamma_73,nu_gamma_74,nu_gamma_75,nu_gamma_76,nu_gamma_77,nu_theta_0,nu_theta_1,nu_theta_2,nu_theta_3,nu_theta_4,nu_theta_5,nu_theta_6,nu_theta_7,nu_theta_8,nu_theta_9,nu_theta_10,nu_theta_11,nu_theta_12,nu_theta_13,nu_theta_14,nu_theta_15,nu_theta_16,nu_theta_17,nu_theta_18,nu_theta_19,nu_theta_20,nu_theta_21,nu_theta_22,nu_theta_23,nu_theta_24,nu_theta_25,nu_theta_26,nu_theta_27,nu_theta_28,nu_theta_29,nu_theta_30,nu_theta_31,nu_theta_32,nu_theta_33,nu_theta_34,nu_theta_35,nu_theta_36,nu_theta_37,nu_theta_38,nu_theta_39,nu_theta_40,nu_theta_41,nu_theta_42,nu_theta_43,nu_theta_44,nu_theta_45,nu_theta_46,nu_theta_47,nu_theta_48,nu_theta_49,nu_theta_50,nu_theta_51,nu_theta_52,nu_theta_53,nu_theta_54,nu_theta_55,nu_theta_56,nu_theta_57,nu_theta_58,nu_theta_59,nu_theta_60,nu_theta_61,nu_theta_62,nu_theta_63,nu_theta_64,nu_theta_65,nu_theta_66,nu_theta_67,nu_theta_68,nu_theta_69,sigma_u_gamma,sigma_u_theta,sigma_v_gamma,sigma_v_theta
6.234394,0.017835409,-0.065363247,0.092374607,-0.19461114,0.13604934,4.0623083,-0.72201632,-0.53266076,-0.018812084,-0.1997335,-0.055580062,0.0063276178,0.43516773,-0.10286563,-0.37288352,-0.16503359,-0.081832807,-0.25347663,-0.11588888,-0.043310908,-0.12118811,0.079445335,-0.021919024,0.24756171,0.019444677,-0.13859502,-0.19533489,-0.083217686,-0.17269476,-0.052452753,0.13756676,0.037742756,0.084448901,0.086021082,-0.26563423,-0.46217404,-0.0061640567,-0.053483135,-0.059253637,-0.0046393383,-0.044271158,0.18066339,0.16086468,0.29369905,0.31426685,0.14418643,-0.14003147,-0.59364341,-0.071170506,-0.032237921,-0.027603875,0.052203329,0.021012654,0.13512769,0.3326084,0.37280932,0.37683998,0.29918491,0.10657588,-0.056991919,-0.13038546,-0.024289712,-0.0010249215,0.028273204,-0.045655642,0.21522462,0.2804024,0.34861533,0.33884564,0.047193031,-0.20533734,0.012966874,-0.053167303,-0.11349265,0.043331032,-0.026558321,0.17420141,0.11371771,0.14778707,0.15834138,0.028936566,-0.049394988,-0.13419817,-0.20444847,-0.027493989,-0.075601483,-0.067874288,-0.098368461,-0.36881044,-0.43319071,-0.35906574,0.55916512,0.37831614,0.24965466,0.92185956,0.20507894,0.36909004,0.013000362,0.049430451,-0.016028324,-0.52818359,0.07077852,-0.46592088,-0.35116817,0.038979685,-0.40283787,-0.45770982,-0.15460232,-0.1580308,0.43402588,-0.15434723,-0.41956133,0.37972723,-0.34651142,-0.14623342,-0.55455381,0.13779666,0.41663751,-0.29787092,-0.35178899,-0.33365183,-1.3236785,-0.049181173,0.90719883,-0.11275537,0.45940436,-0.13320419,0.033420137,0.57311149,-0.20513193,-0.57860142,0.10998275,-0.52614922,0.17239193,0.11515337,-0.47555185,0.24991409,0.34371237,-0.14475243,-0.59285732,0.01191691,-0.36467687,0.057905208,0.088311266,-0.24542598,-0.44365313,-0.32228655,-0.4501023,0.13024766,-0.2015595,-0.12948892,0.068892967,-0.2663863,-0.3217949,0.38466905,0.47989049,0.92096407,0.14068562,-0.53404,-0.47257601,-0.30904492,0.12804962,0.39020466,0.20958024,0.40297057
6.2449553,0.012369326,-0.065077958,0.098842641,-0.20322658,0.15468417,4.0869486,-0.6962294,-0.55746238,0.51526073,-0.61047554,-0.08629675,-0.031056851,0.48073383,-0.085890259,-0.39845243,-0.37427172,-0.14016987,-0.13427924,-0.088824879,-0.069599112,-0.060447887,0.074525861,0.096942104,0.1229132,-0.057063063,-0.05477452,-0.18254587,-0.079605711,-0.14010805,0.017371311,0.15964234,0.11587646,0.14439944,0.08401044,-0.18572682,-0.48182614,-0.030193899,-0.048064076,-0.070079914,-0.080060147,-0.044091865,0.11842616,0.092167946,0.27559063,0.32889846,0.16125356,-0.11737418,-0.54955009,0.039769987,0.0056304998,-0.085060703,-0.036497572,-0.028198049,0.13534106,0.31677292,0.43093432,0.38050081,0.25838566,0.049400119,-0.12803344,-0.13726153,-0.093264438,-0.0189454,0.02876508,-0.029431978,0.11563472,0.24236577,0.3183727,0.37373701,0.08309679,-0.21312438,-0.075390436,-0.090596081,-0.097399845,0.066746835,-0.092405656,0.12502537,0.14331367,0.053755842,0.085896983,0.058965381,-0.088360081,-0.18736112,-0.21568338,-0.23775681,-0.0012715923,0.010711513,-0.0097694014,-0.35045885,-0.38845981,-0.18271561,0.11939397,0.15039784,-0.26121097,0.88476087,-0.041478075,-0.27827092,-0.43889521,0.42734104,0.016685588,-0.69989557,-0.20317965,-0.41767384,-0.48859862,0.17093398,-1.2882867,-0.13198701,-0.52277186,0.36735566,0.0055622543,-0.092863713,-0.15650479,0.0027144448,-0.21281994,0.080507917,-0.056015122,0.24785015,0.51520993,-0.1989394,0.15158299,0.64967804,-0.78656245,0.70510853,0.10074954,0.064795715,0.16735534,0.37826736,-0.16091976,0.10422812,0.028036599,-0.46236368,0.10775746,0.39970133,-0.015000159,0.36435797,0.060660184,0.37889778,0.22766489,-0.1385291,-0.54409573,0.41016247,-0.43561277,0.1504712,0.21985899,0.38033411,-0.29256201,-0.16217653,-0.0086007803,-0.15996346,-0.43837547,0.042398505,0.22988777,-0.010806227,0.02616565,0.38990636,0.60246661,0.23976016,-0.31029427,-0.57963028,-0.3619122,0.26860094,0.12620225,0.38919463,0.16225688,0.35807494
6.2268702,0.019059674,-0.063177263,0.10905327,-0.22476994,0.11967832,3.9532904,-0.43066897,-0.42181407,1.0930952,-1.3320348,-0.1980027,-0.011385238,0.51930748,-0.15504792,-0.41918474,-0.22676967,-0.31352248,-0.30134722,-0.19372776,-0.10095818,-0.093760518,0.14916872,0.031267721,0.21976703,0.020779438,-0.22410539,-0.25412297,-0.13756424,-0.21567204,-0.053827073,0.11521905,0.056782141,0.11813991,0.13591878,-0.22175958,-0.37567553,-0.072776521,-0.13423327,-0.11123792,-0.053317084,-0.094984025,0.19683595,0.21722732,0.36933951,0.38984073,0.18599325,-0.092009525,-0.47226281,-0.10582128,-0.10338677,-0.043605489,0.014084121,0.046401875,0.10709284,0.30763971,0.39064596,0.398641,0.3834673,0.18820603,0.028961799,-0.13471461,-0.035411701,-0.012805792,0.016690488,-0.0030400239,0.22928441,0.31422285,0.37042095,0.36491006,0.059127679,-0.14090955,0.0038573537,-0.052040742,-0.061293927,0.11122035,0.0090382504,0.17659084,0.11234623,0.11934457,0.18255166,0.076995248,-0.063276765,-0.090362019,-0.13042469,0.03302328,-0.038853247,-0.031045431,-0.11782088,-0.3722587,-0.37323387,-0.21471797,0.82037925,0.27786026,0.56699764,0.12645176,0.63508964,0.71322242,-0.080892927,-0.6152331,-0.22694377,0.16755782,0.35155939,-0.16608327,-0.35972592,0.09996767,-0.29550148,-0.21290363,0.19379422,-0.078493025,0.28842243,-0.18045663,0.10108493,-0.019385168,-0.12747326,-0.21705414,-0.18353488,-0.62293678,0.25728525,0.037119025,-0.15632979,-0.57488786,-1.0440945,0.29560367,0.96961483,0.085405482,0.38288958,0.19314736,0.16989589,0.1667849,-0.3298592,-0.12092236,-0.045108634,-0.18370734,-0.33527356,0.39747696,-0.020190097,0.19549794,0.23644684,0.057112284,-0.44114071,-0.52832647,-0.076225986,0.23556837,0.11860408,-0.35588517,-0.16611564,0.034379892,0.73176443,-0.24169041,0.95823082,-0.1121701,0.44361172,0.5623611,-0.42796302,0.41832195,-0.079429732,1.1119569,0.50611004,-0.39760419,-0.45022538,-0.1937728,0.12346826,0.38622085,0.24449173,0.36835099
6.232717,0.023306326,-0.06714035,0.11258068,-0.23030654,0.11704018,4.0414254,-0.50799779,-0.45095943,0.34375346,-0.51750545,-0.16531133,-0.014230471,0.50077578,-0.1554955,-0.42831088,-0.21821252,-0.27496602,-0.29849452,-0.19245279,-0.10888862,-0.078051064,0.086449984,0.10425163,0.19700722,0.040778883,-0.17223312,-0.28131518,-0.14401272,-0.18465451,-0.037109962,0.13846388,0.089276632,0.16312927,0.19599376,-0.15365866,-0.41782987,-0.020254131,-0.15635868,-0.14938983,-0.048745263,-0.058750204,0.21663375,0.20323555,0.3488216,0.38536481,0.17888603,-0.096367697,-0.49042982,-0.06972581,-0.13150814,-0.072937972,0.012909244,0.036776139,0.11213982,0.30498474,0.38966963,0.42683726,0.37956668,0.12265965,-0.0097511796,-0.19014581,-0.051821174,-0.0078925269,0.024814721,-0.017979489,0.21115188,0.32372332,0.36004692,0.40206229,0.050090323,-0.13862715,0.026685998,-0.020371147,-0.11400025,0.13455108,-0.033030225,0.19304005,0.077018698,0.17469572,0.17244227,0.12027878,-0.056275492,-0.091575593,-0.16623205,-0.0073329887,-0.024019516,0.00097772696,-0.1447053,-0.33036717,-0.38377227,-0.25231589,0.58741783,0.27019774,0.47404579,0.19256228,0.45635531,0.49304291,-0.16720566,-0.17682287,-0.084118085,-0.081295948,0.54949807,-0.26639927,-0.31155607,0.14540178,-0.29283363,-0.18670342,0.083987801,0.10253455,0.30643518,0.051642784,0.037290023,0.11640301,-0.18110469,-0.2275314,-0.48369762,-0.51842642,0.40217659,-0.081752435,0.096679942,-0.23030007,-1.0284702,0.425751,0.76620488,-0.056363543,0.43053592,0.17891641,0.070711336,0.03678235,-0.55609954,-0.050097893,0.013030078,-0.15679267,-0.52358262,0.15552206,0.31967039,0.28325759,0.25287167,0.1681884,-0.33170241,-0.08969403,-0.097948665,0.17703614,0.060105232,-0.17737861,-0.34673987,0.23680076,0.89304296,-0.22680759,0.82882612,-0.34783158,0.37433619,0.67823605,-0.38529512,0.29362279,-0.096648786,1.272256,0.29346493,-0.38345107,-0.29799304,-0.1617165,0.1228243,0.38252003,0.24758541,0.46855379
6.2124873,0.032903403,-0.055169515,0.1080221,-0.20766507,0.095148526,4.0300228,-0.55764272,-0.43358156,3.325734,-3.4582353,-0.14382451,0.018920027,0.47752825,-0.16800133,-0.37349342,-0.2223555,-0.3064398,-0.35048862,-0.16204186,-0.078812987,-0.12387814,0.16248671,0.0798101,0.23738164,0.045757237,-0.23881348,-0.31229017,-0.13627456,-0.22975449,-0.012603111,0.11422549,0.12418591,0.18449173,0.091021076,-0.19849459,-0.37053401,-0.056666623,-0.11012518,-0.071194476,-0.050045498,-0.056438596,0.10992609,0.16142594,0.35597046,0.36648552,0.25559809,0.0053560712,-0.44279919,-0.004373076,0.012765546,-0.037851106,-0.027631093,0.0012011748,0.10511576,0.32539703,0.42217921,0.41362425,0.32190867,0.14346829,0.01861386,-0.027803641,-0.0078224166,0.049702598,0.079366137,0.010342123,0.24448843,0.28964093,0.3590299,0.40318927,0.12970894,-0.22396722,0.053025072,0.014596245,0.032098853,0.12300235,0.015898594,0.22225249,0.25113421,0.074224769,0.1425355,0.044250557,-0.03466516,-0.075483188,-0.096253255,-0.12241918,0.00038403228,0.039436684,-0.021284011,-0.22405623,-0.32490815,-0.10300831,0.41046029,-0.20900315,0.30882058,0.45669976,0.14745883,0.064428607,-0.20718688,0.25071958,0.42848351,-0.52114441,-0.20769229,-0.26217842,-0.50794816,0.0082633633,-0.71304449,-0.12460799,-0.10073594,-0.043576462,0.23044187,-0.11499056,-0.11605881,0.40505146,-0.17783449,0.19480514,-0.85954391,0.10258833,0.26808143,-0.012959262,0.12573346,-0.18339957,-1.0857481,0.66676602,0.22689056,0.30157743,0.35734358,-0.49717606,0.25844175,0.22747185,0.51739399,-0.20145731,-0.061662539,0.41112826,0.015095838,0.085828074,0.45925309,0.30428321,0.2418451,-0.13182167,-0.81470879,-0.26509537,-0.27463768,-0.019947962,0.3442645,0.43579221,-0.06457496,0.26873473,-0.40374376,-0.38276408,0.22288281,0.39126694,0.44107747,0.68827954,-0.16506663,0.3679432,-0.87272211,0.57093015,-0.1581925,-0.44123477,-0.42935762,-0.11481899,0.12361052,0.37765399,0.19298648,0.35799384
6.2065894,0.02289395,-0.054384314,0.11122289,-0.19137031,0.13342535,3.9845655,-0.48854107,-0.32734696,-0.68897656,0.56094727,-0.089427013,-0.043256721,0.48740285,-0.066199503,-0.38375389,-0.28060287,-0.081273021,-0.24988418,-0.14724776,-0.075946343,-0.072352822,0.066129122,0.068752431,0.19964937,-0.054999864,-0.050596108,-0.21280935,-0.085412764,-0.14944304,-0.039339016,0.17001003,0.087594301,0.13536484,0.14992673,-0.24262828,-0.51737287,-0.012379572,-0.097025354,-0.093332044,-0.065149031,-0.038816575,0.19777293,0.18692673,0.34587804,0.37006287,0.14974565,-0.12747528,-0.58615484,0.025037398,-0.024160316,-0.015253717,0.082566011,0.072976385,0.15146102,0.30738095,0.42882945,0.42298822,0.37481626,0.085025595,-0.078478693,0.019195101,0.015713067,0.058132989,0.074344308,0.052275893,0.19633163,0.31479269,0.3773288,0.38395041,0.029974668,-0.14135932,0.082153231,0.037640037,-0.044236083,0.18967951,0.021310465,0.21687157,0.12500867,0.16683973,0.17806193,0.14498379,0.035757757,-0.044113622,-0.11144331,0.025515259,0.031614844,0.0065235048,-0.098864273,-0.30205765,-0.30220285,-0.23180327,0.67528877,0.21720064,0.2770937,0.60394504,0.38618094,0.31251782,-0.35748834,-0.3385295,-0.18377067,-0.18226648,0.51842153,-0.3015261,-0.23191798,0.23550856,-0.93942668,-0.088404021,-0.25064977,0.5127046,0.19754475,-0.015729755,0.088109453,-0.16456933,0.097834776,-0.022292425,0.75995775,-0.068570916,0.43563091,-0.089129361,0.067227911,0.083947298,-0.50556704,0.060097359,0.75000198,-0.035069977,0.37006611,0.81721903,-0.038630103,0.42231174,-0.67673488,-0.16238585,0.18595557,-0.26923166,-0.58075424,1.0262385,-0.4189024,0.33544403,0.36454078,0.07136745,-0.59383502,0.66083619,-0.23817096,0.40853959,-0.017645165,-0.38664213,-0.44620997,-0.063677924,-0.12672601,0.31860164,0.095899474,-0.26469564,0.3872601,-0.29387931,-0.048068817,0.45738686,0.83007954,0.82575667,0.40999652,-0.49581847,-0.21912109,0.21640027,0.12785068,0.39434547,0.21188096,0.38655765
6.2115015,0.034511117,-0.059775611,0.11250935,-0.18538085,0.13109185,3.9679977,-0.57349756,-0.42897141,-1.4572182,1.293605,-0.10652719,-0.023541584,0.52330227,-0.0709493,-0.36466368,-0.32488033,-0.14785606,-0.19298101,-0.20455848,-0.1147202,-0.1064248,0.090657038,0.086687339,0.17948336,-0.036748193,-0.078660894,-0.24747319,-0.039375857,-0.15341251,-0.01179685,0.11465422,0.079841802,0.1004829,0.18048593,-0.24440229,-0.50142719,-0.036890648,-0.056566989,-0.13048795,-0.036455336,-0.038205071,0.15082984,0.18628304,0.34052912,0.40841394,0.10263862,-0.11131061,-0.61017654,0.083339366,-0.062947738,0.017216772,0.046542569,0.046541259,0.12619758,0.33656778,0.45978361,0.34701504,0.35871861,0.13332921,-0.10926339,-0.021233119,-0.0042091574,0.030455439,0.039927325,-0.0082444673,0.20327208,0.32708078,0.34392903,0.42808944,0.061527236,-0.18196902,0.075875383,0.11211656,-0.034144949,0.1571673,0.015513991,0.18983166,0.16050059,0.16981835,0.17272253,0.13616697,0.10511825,-0.061755558,-0.093816838,-0.097268114,0.10769441,0.044005348,-0.074025537,-0.28436974,-0.32631887,-0.22870727,0.64914079,0.065064966,0.18526115,0.65417256,0.76820297,0.30407897,-0.33934942,-0.13886164,-0.0047324931,0.011191319,0.59175591,-0.34471848,-0.27848752,0.11983759,-0.85692362,-0.013982146,-0.15401926,0.58630432,0.053240283,0.07469907,-0.11512908,-0.18199247,0.021274001,-0.018230648,0.57801143,-0.11983398,0.33935736,-0.095185572,0.35685507,0.062541718,-0.62939298,0.38441796,0.7408917,0.028409093,0.28697702,0.91626622,0.098109915,0.49913298,-0.17009555,-0.22390717,0.11874884,-0.50130008,-0.20676649,1.0525595,-0.5857319,0.30763165,0.23761682,0.18800016,-0.64053042,0.45413767,-0.11250425,0.57448337,-0.018395048,-0.14507373,-0.48419473,0.1157137,0.015332081,0.16679743,0.12001274,-0.34568073,0.50239636,-0.12973438,-0.014039257,0.22344337,1.0931291,0.74275288,0.4622395,-0.47731549,-0.23333766,0.018898955,0.12726448,0.39028,0.20919584,0.46783498
6.2017224,0.016714292,-0.06830526,0.10907031,-0.19711464,0.14483532,4.0664873,-0.39484972,-0.27307115,3.3015884,-3.4525252,-0.073994314,0.053053478,0.443163,-0.10603686,-0.3927323,-0.27616064,-0.099729163,-0.19427211,-0.066096189,-0.0092426381,-0.087138785,0.11692183,0.015425673,0.22366405,0.0023372016,-0.11562503,-0.17570604,-0.032228647,-0.2039271,-0.016654282,0.1300768,0.1661188,0.18410932,0.15544732,-0.21101271,-0.40281684,0.030092117,-0.038068841,-0.010912995,-0.023864791,0.013169715,0.18494174,0.16164954,0.31121241,0.31795251,0.1973453,-0.095505887,-0.45522047,0.046098126,-0.019631449,0.02338384,0.065391324,0.041411897,0.15910814,0.33441371,0.41268613,0.46292583,0.29758396,0.091306339,-0.054105846,-0.059727568,-0.042686958,0.039449619,0.090255211,0.027758259,0.24378045,0.31091488,0.44010472,0.41630283,0.081741967,-0.16015484,-0.009400084,0.051372984,-0.021610017,0.14041549,-0.045252074,0.23719294,0.18553378,0.12927225,0.16698265,0.080257695,-0.14793748,-0.14135505,-0.18264233,-0.0075688478,-0.040077715,0.050601607,-0.023046883,-0.31380494,-0.29037302,-0.085555607,0.25813577,0.31871935,0.010441472,0.4657903,-0.32991122,0.13903093,-0.23170687,0.060586422,0.10803917,-0.84020639,-0.36522319,-0.27877887,-0.55561662,0.11650023,-0.92433054,-0.28313907,-0.22618748,-0.44919925,0.2223422,-0.28129423,-0.00031237435,0.64239614,-0.28067707,-0.027142029,-0.38881884,-0.30635466,0.17647408,7.5769473e-05,-0.3469165,-0.042578461,-1.3817548,0.58193623,0.39338628,0.043590749,0.35364438,-0.61111921,-0.014338103,0.050980828,0.1710973,-0.25948277,0.10282047,0.51917547,-0.26524326,-0.036692919,0.65182632,-0.30764285,0.2220615,-0.34778717,-0.67381333,0.040041636,-0.60012495,-0.12669014,0.44724137,0.02943842,-0.11093498,-0.051388866,0.36196025,0.13335972,0.19741258,0.33611702,0.3385783,0.56132281,-0.34522407,0.30050145,-0.54263401,0.54516197,-0.25971643,-0.47132048,-0.44942272,0.042052592,0.12318742,0.38339654,0.18736897,0.45345102
6.2271826,0.032822926,-0.062817339,0.1091646,-0.18232895,0.15031995,4.2371315,-0.63738117,-0.50171418,-0.5988721,0.47378466,-0.14667955,-0.0322039,0.55339549,-0.088956986,-0.39428579,-0.46062332,-0.11605527,-0.208938,-0.17456478,-0.0025527137,-0.10595842,0.029391161,0.041002336,0.14355971,-0.083704797,-0.044944463,-0.18849008,-0.033193893,-0.21226253,-0.012976545,0.10278945,0.058143136,0.11451472,0.057950594,-0.25027519,-0.47129403,-0.017558686,-0.02937889,-0.062196028,-0.031191797,-0.052361402,0.12893602,0.12549339,0.29410203,0.27482048,0.14301496,-0.13158198,-0.53982782,0.038204247,-0.0014633851,-0.010974662,-0.0034016856,-0.026690343,0.095775798,0.31468592,0.44698754,0.41905307,0.3267232,0.049915464,-0.076616849,-0.074425848,-0.081292065,0.046923846,0.027084499,-0.026511079,0.18993861,0.30739925,0.32249948,0.40508702,0.050926435,-0.14555279,-0.071112551,0.030432352,-0.048595638,0.15030052,-0.0507541,0.14898775,0.1790694,0.12277609,0.17606666,0.08591072,-0.044342419,-0.10969236,-0.12819152,-0.1262599,-0.052090487,0.06245592,-0.054171712,-0.27404735,-0.27151987,-0.21288642,0.25991888,-0.29800537,0.091477469,0.28051125,0.51300266,-0.11672791,-0.26303257,-0.1718038,0.026694846,0.16282182,0.34705626,-0.67338305,-0.60339057,-0.30423231,-0.92389314,-0.38550086,-0.16370153,0.69571432,-0.2162246,-0.16862773,-0.26043613,-0.55976659,-0.063392343,-0.30009072,0.3764344,0.21122533,-0.027446542,-0.3600481,0.19299099,0.15106293,-0.30791636,0.32184181,0.46895926,-0.31394737,0.12054923,0.42892682,-0.0050386968,0.18606846,-0.19372077,-0.063532968,-0.30489398,-0.47941499,-0.3271628,0.68067074,-0.74056311,0.31779579,0.10408919,0.0076073183,-0.82190677,-0.019644006,-0.23117266,0.42386212,-0.26069953,-0.57723914,-0.56654931,-0.021752649,-0.4596899,0.2012046,-0.17319657,-0.59020613,0.22747142,-0.24542348,-0.44035205,0.18434704,0.74846773,0.62035244,0.29603542,-0.72065752,-0.55295256,-0.12811148,0.12892576,0.40223648,0.22903715,0.38978745
6.2496441,0.029174899,-0.060384438,0.09848827,-0.15813253,0.15073943,4.0736462,-0.65034631,-0.55514789,3.3072505,-3.5098808,-0.10601812,-0.040233195,0.44719706,-0.089583596,-0.38921338,-0.48032856,-0.08204636,-0.2033213,-0.20361716,-0.013514775,-0.079586022,0.017534329,0.0028219912,0.10838619,-0.10541493,-0.097207024,-0.17479692,-0.028380832,-0.21073992,-0.033474271,0.079048374,0.028404754,0.067442023,0.022201314,-0.30113434,-0.52266002,0.052610438,-0.0086314752,-0.059611398,-0.099386251,-0.06676528,0.094794709,0.11532925,0.25812761,0.22791268,0.080725283,-0.21974967,-0.57885728,0.054480596,0.0066998215,-0.0047244655,-0.0018599047,0.0035553931,0.11237425,0.25863027,0.35326871,0.3356765,0.28354182,-0.0049450032,-0.14403938,-0.069196449,-0.043392005,0.043424134,0.014116595,-0.03853276,0.15293226,0.266591,0.27353366,0.35308484,-0.0018165235,-0.24412229,-0.081141019,-0.014551381,-0.057492127,0.1426783,-0.083996987,0.15914135,0.13460656,0.081431218,0.1479831,0.044440777,-0.076756399,-0.15556972,-0.17371205,-0.13622328,-0.11343121,0.013218909,-0.082805996,-0.37718715,-0.32854015,-0.29573211,0.428028,0.26968516,-0.097429806,0.46005008,-0.024529875,0.32771871,-0.79183206,-0.0012701994,0.16539168,-0.61179881,-0.10576837,-0.3187616,-0.57946406,0.061224903,-1.3125848,-0.28098422,-0.33318072,-0.39771511,0.067025873,-0.078351378,-0.082942159,0.58202974,-0.33151342,-0.24205058,-0.21949407,-0.14228255,0.43621897,-0.11871713,-0.27781302,-0.024467309,-0.94025552,0.23277206,0.8652812,-0.1151771,0.57728649,-0.68757262,-0.18857352,0.11193219,0.079118543,-0.17941537,0.15006958,0.52230161,-0.074913069,-0.3495896,-0.10019534,-0.41076909,0.13427174,-0.024511431,-0.38258182,0.12132718,-0.37113712,0.032884668,0.16425664,-0.28053294,-0.12872906,-0.046359365,0.51971437,0.62430565,0.58194324,0.50791197,0.38582469,0.46572056,-0.36426187,0.36775327,-0.42980945,0.57431464,-0.14833379,-0.32392128,-0.46795632,-0.23903979,0.12754077,0.38066418,0.2159184,0.38664108
6.2532985,0.024972123,-0.061015908,0.10166827,-0.17610216,0.15415932,4.081672,-0.62936588,-0.53431262,3.7114696,-3.9410844,-0.08395204,-0.074944909,0.46646984,-0.12484269,-0.37308838,-0.42189447,-0.070597617,-0.19964032,-0.14909144,-0.041216375,-0.14016316,0.064858929,-0.0071228615,0.067525862,-0.094396486,-0.13202879,-0.22605674,-0.028603608,-0.17492257,-0.020457982,0.086911093,0.014211271,0.061238369,0.082546356,-0.33112028,-0.52395016,0.064303879,-0.004882309,-0.055376734,-0.054999718,-0.029513904,0.098733875,0.088228843,0.28200686,0.21972138,0.079877791,-0.16923767,-0.59277489,0.058168332,0.022995827,-0.0056391941,0.00085224377,0.022268482,0.12896283,0.26611387,0.39948274,0.37646287,0.25524608,0.020069475,-0.15738649,-0.10634472,-0.050365107,-0.0092479501,0.003212531,-0.019453929,0.16132885,0.2675291,0.28083263,0.37700068,0.036659681,-0.24775391,0.0018302808,0.059108427,-0.098320889,0.082868662,-0.058581006,0.18755075,0.15865045,0.067010417,0.079861208,0.0067845141,-0.11797453,-0.11671187,-0.15686943,-0.12540623,-0.083012612,0.013006032,-0.08076235,-0.3737264,-0.39055497,-0.24297713,0.27732297,0.36653825,-0.11777987,0.42570473,-0.011123857,-0.0026293045,-0.5962007,-0.24518455,0.12574535,-0.63995873,-0.080986068,-0.32415609,-0.52415751,-0.06390264,-1.0450201,-0.27536908,-0.30228604,-0.38405054,0.16060357,-0.084137663,-0.035339242,0.32385971,-0.39492852,-0.32120097,-0.4539576,-0.057013425,0.52396847,-0.089425899,-0.17179546,0.065518116,-0.77429853,0.50065048,0.78777267,-0.20397932,0.33747095,-0.5204055,-0.040550048,0.065360967,0.24534737,-0.10195811,0.088360266,0.52824606,-0.27901422,-0.20546169,-0.097937091,-0.36638686,0.20407961,0.04173226,-0.57551135,-0.028285045,-0.55940301,0.048069015,0.12329533,-0.064407798,-0.29357241,0.2478929,0.50269698,0.58858997,0.54738603,0.56971529,0.4135336,0.44364709,-0.1617499,0.30004742,-0.44837018,0.52578018,-0.20099512,-0.41049204,-0.41358698,-0.29141287,0.12773178,0.37282358,0.19133723,0.43287288
