beta_gamma_0,beta_gamma_1,beta_gamma_2,beta_gamma_3,beta_gamma_4,beta_gamma_5,beta_theta_0,beta_theta_1,beta_theta_2,beta_theta_3,beta_theta_4,beta_theta_5,beta_theta_6,beta_theta_7,nu_gamma_0,nu_gamma_1,nu_gamma_2,nu_gamma_3,nu_gamma_4,nu_gamma_5,nu_gamma_6,nu_gamma_7,nu_gamma_8,nu_gamma_9,nu_gamma_10,nu_gamma_11,nu_gamma_12,nu_gamma_13,nu_gamma_14,nu_gamma_15,nu_gamma_16,nu_gamma_17,nu_gamma_18,nu_gamma_19,nu_gamma_20,nu_gamma_21,nu_gamma_22,nu_gamma_23,nu_gamma_24,nu_gamma_25,nu_gamma_26,nu_gamma_27,nu_gamma_28,nu_gamma_29,nu_gamma_30,nu_gamma_31,nu_gamma_32,nu_gamma_33,nu_gamma_34,nu_gamma_35,nu_gamma_36,nu_gamma_37,nu_gamma_38,nu_gamma_39,nu_gamma_40,nu_gamma_41,nu_gamma_42,nu_gamma_43,nu_gamma_44,nu_gamma_45,nu_gamma_46,nu_gamma_47,nu_gamma_48,nu_gamma_49,nu_gamma_50,nu_gamma_51,nu_gamma_52,nu_gamma_53,nu_gamma_54,nu_gamma_55,nu_gamma_56,nu_gamma_57,nu_gamma_58,nu_gamma_59,nu_gamma_60,nu_gamma_61,nu_gamma_62,nu_gamma_63,nu_gamma_64,nu_gamma_65,nu_gamma_66,nu_gamma_67,nu_gamma_68,nu_gamma_69,nu_gamma_70,nu_gamma_71,nu_gamma_72,nu_gamma_73,nu_gamma_74,nu_gamma_75,nu_gamma_76,nu_gamma_77,nu_theta_0,nu_theta_1,nu_theta_2,nu_theta_3,nu_theta_4,nu_theta_5,nu_theta_6,nu_theta_7,nu_theta_8,nu_theta_9,nu_theta_10,nu_theta_11,nu_theta_12,nu_theta_13,nu_theta_14,nu_theta_15,nu_theta_16,nu_theta_17,nu_theta_18,nu_theta_19,nu_theta_20,nu_theta_21,nu_theta_22,nu_theta_23,nu_theta_24,nu_theta_25,nu_theta_26,nu_theta_27,nu_theta_28,nu_theta_29,nu_theta_30,nu_theta_31,nu_theta_32,nu_theta_33,nu_theta_34,nu_theta_35,nu_theta_36,nu_theta_37,nu_theta_38,nu_theta_39,nu_theta_40,nu_theta_41,nu_theta_42,nu_theta_43,nu_theta_44,nu_theta_45,nu_theta_46,nu_theta_47,nu_theta_48,nu_theta_49,nu_theta_50,nu_theta_51,nu_theta_52,nu_theta_53,nu_theta_54,nu_theta_55,nu_theta_56,nu_theta_57,nu_theta_58,nu_theta_59,nu_theta_60,nu_theta_61,nu_theta_62,nu_theta_63,nu_theta_64,nu_theta_65,nu_theta_66,nu_theta_67,nu_theta_68,nu_theta_69,sigma_u_gamma,sigma_u_theta,sigma_v_gamma,sigma_v_theta
6.2263967,0.030621157,-0.070269751,0.091897569,-0.1887191,0.15152714,4.0928098,-0.55936235,-0.49428624,5.1941879,-5.4046725,-0.093369001,-0.083255527,0.5000495,-0.062697925,-0.38926755,-0.33918443,-0.14920459,-0.19381188,-0.053676604,-0.0064067053,-0.047094653,0.060494261,0.039692817,0.14675544,-0.0078962415,-0.00019284023,-0.17951805,-0.062201988,-0.18251702,-0.0072992515,0.1723898,0.052768968,0.086844518,0.091209668,-0.27219296,-0.50224497,-0.06140105,-0.052945961,-0.04175747,-0.027343418,-0.036306446,0.15254086,0.16457194,0.33397388,0.32843062,0.18873339,-0.11403372,-0.56572489,-0.037288643,-0.0327391,0.010586439,-0.019692486,0.027430408,0.16096388,0.3072125,0.45305312,0.36685281,0.29579976,0.10589345,-0.060890986,-0.14648499,-0.092715738,-0.029004634,0.0076079487,-0.034360615,0.16436846,0.34801217,0.41115241,0.41920732,0.085509299,-0.22434746,-0.028129301,-0.057516848,-0.093718466,0.14668548,-0.052460955,0.1892701,0.12439829,0.062657688,0.15874756,0.074099592,-0.1035644,-0.092690753,-0.1935679,-0.10039377,-0.057110222,-0.038820188,-0.040538603,-0.38338795,-0.34884638,-0.29185844,0.40022825,0.42332449,0.24804006,0.25336804,0.0032943523,0.17366204,-0.24628353,0.39034427,0.49591447,-0.51630196,0.31414935,-0.37092764,-0.4896342,-0.06292646,-0.52292045,-0.083170637,-0.21119638,0.32750405,0.10692751,-0.21576841,-0.051791747,-0.063778207,-0.1108561,-0.013946074,0.15164718,0.14821409,0.44050787,-0.17032794,0.16703821,0.12734144,-0.74408536,0.30656853,-0.026319469,-0.0029941905,0.35643261,-0.19344902,-0.31719623,0.05168184,-0.21554641,-0.11499182,0.00036061916,-0.056995019,-0.20754085,0.44112707,-0.19150172,0.70011764,-0.10340332,0.0098693868,-0.32142827,-0.33592912,-0.5652074,-0.14761444,-0.078942245,0.15752968,-0.391594,-0.042202452,-0.12356174,-0.30491574,0.26064788,-0.10997142,0.21020373,-0.42942014,-0.57559305,0.20909538,0.47020541,0.83752567,-0.083299968,-0.57450108,-0.41183235,0.28379749,0.12458335,0.39818202,0.19884856,0.32084494
6.2279588,0.027588018,-0.042657522,0.062613771,-0.16983124,0.15976241,3.9569675,-0.77232954,-0.59701329,-1.95297,1.8724137,-0.1554098,0.0069946786,0.47699541,0.020722283,-0.27009456,-0.26710604,0.024037918,-0.15925975,-0.060772407,0.016453261,-0.051902398,0.20891725,0.11549285,0.214681,-0.02746041,-0.087073604,-0.1249002,-0.0086521148,-0.12476339,0.024218337,0.13935398,0.1070861,0.16498075,0.078089971,-0.29391074,-0.53324701,0.072427885,-0.058918302,-0.054900933,-0.052690802,-0.039898529,0.15068267,0.13037332,0.29733635,0.33535118,0.090432574,-0.17526037,-0.58199695,0.016635745,0.028301739,-0.072045577,0.043457877,0.032064974,0.06953095,0.27306678,0.34743709,0.4044937,0.33487959,0.048341693,-0.10303996,-0.098662828,0.007259337,0.041177804,0.053582802,0.0149811,0.20239617,0.21135387,0.2699667,0.32787592,0.030882991,-0.19536511,-0.019116059,-0.062844237,-0.096806674,0.023726375,-0.055147341,0.12181048,0.14752439,0.11691569,0.10743087,0.057385459,-0.12976225,-0.21826852,-0.17326795,-0.1015796,0.0071459063,-0.030514685,-0.11405319,-0.36567757,-0.44360742,-0.18047105,0.70563836,-0.18271673,-0.23501685,0.52124987,0.56409698,0.28486378,0.092650334,-0.49292689,-0.33252033,0.070810254,-0.0088270851,-0.14155216,-0.43902707,0.1520752,-0.82848558,-0.26609915,0.1038596,0.0051454536,0.28210669,0.14897306,-0.23928228,0.12873865,-0.46441077,-0.0057243559,-0.030709866,-0.21527592,0.32814355,-0.074621037,-0.41646258,-0.3196667,-0.56952706,0.60941277,0.57319259,0.13149414,0.35479275,0.011453421,0.033880709,0.097763528,0.27523246,-0.43820374,0.013717975,0.077525635,0.17690088,-0.38752204,0.10657535,-0.28859143,0.47440355,0.0020170333,-0.76147704,0.10435637,-0.278913,0.20611538,0.29768007,0.022593212,0.13059999,-0.13424934,0.10810616,0.24619898,0.33427132,-0.012583489,0.22669698,0.69935733,0.032014917,0.35466813,0.20328725,0.52760635,0.082673725,-0.34768829,-0.39419211,-0.084338208,0.12363037,0.4035787,0.18509773,0.3471503
6.2288364,0.02572129,-0.06601866,0.074148599,-0.18630335,0.16744266,4.0763939,-0.58820399,-0.51170405,-2.0027771,1.8022307,-0.074419804,0.0077979865,0.43299659,-0.024790937,-0.31989246,-0.31807854,-0.057016236,-0.10851159,-0.08539363,0.029992178,-0.014583601,0.10090863,0.044649747,0.15383005,-0.047539072,0.008912685,-0.16632027,-0.033969883,-0.16181168,0.009224162,0.18509071,0.047783919,0.11195466,0.076456345,-0.25249067,-0.49471351,0.03959957,-0.022151296,-0.040823041,-0.0095805024,-0.0093413555,0.134266,0.17533392,0.35113284,0.33627272,0.17699066,-0.11272463,-0.55125203,-0.027447549,-0.031623994,0.018776439,-0.022583262,0.0034398392,0.11817115,0.34853949,0.45513042,0.38184805,0.27893626,0.097203688,-0.076719937,-0.11751557,-0.10404983,-0.037755155,-0.0026165685,-0.060796925,0.15567431,0.32558763,0.38644609,0.39116579,0.084778066,-0.2027114,-0.039633843,-0.07375112,-0.10109075,0.056114581,-0.071386952,0.17681684,0.10478085,0.049612629,0.14483444,0.051414523,-0.096657652,-0.14673152,-0.22145444,-0.12129584,-0.08252429,-0.016393286,-0.045970264,-0.3784464,-0.38161442,-0.20036898,0.12145716,-0.32085905,0.22814665,0.19349345,0.68415394,0.33895169,-0.49736939,0.62312343,0.33959309,-0.24140237,0.10331927,-0.5509505,-0.46354107,0.044026824,-0.37028539,-0.25964792,-0.63024562,-0.70953707,0.23484962,-0.32594693,0.21911855,0.29282856,-0.43749992,-0.13381512,-0.13336615,0.35818435,0.51685391,-0.24140545,0.16784688,0.20305552,-0.77384032,0.2643099,0.71187788,-0.065039027,0.44515799,-0.13363613,0.26704935,0.76341777,-0.76230214,-0.49821647,-0.014636134,-0.049276075,-0.31349005,0.59609121,-0.12103608,0.66316434,0.029697011,-0.13518274,-0.29354318,0.21452862,-0.46632231,-0.15344093,0.12670513,0.34149381,-0.23488521,0.82587906,-0.22307442,-0.19927335,0.20716793,0.043730715,0.3141525,0.15952122,-0.40690476,0.28632717,0.57239587,0.61561897,0.24484281,-0.75206128,-0.40780269,0.1302242,0.12284356,0.37811242,0.1836107,0.35889057
6.2186059,0.040355216,-0.056062972,0.064599642,-0.2126545,0.15373834,4.0252994,-0.5473699,-0.40518919,1.5002897,-1.6279821,-0.1019352,-0.04744685,0.51029293,-0.041168593,-0.23293827,-0.25657528,-0.093440602,-0.19956914,-0.055477189,0.010795913,-0.064470531,0.21411358,0.15335242,0.22203848,0.036016452,-0.13158489,-0.21108504,-0.052496911,-0.13615696,0.025851167,0.15401929,0.15017193,0.18014276,0.126522,-0.24671764,-0.48305877,-0.06065245,-0.10243021,-0.061025611,-0.06851061,-0.057806469,0.20457965,0.17386633,0.34060912,0.36938741,0.16918163,-0.083014537,-0.48686038,-0.051331176,-0.025391725,-0.11756072,0.014649553,0.042283723,0.12378427,0.27093376,0.37286797,0.43389432,0.39361063,0.11195328,0.020605672,-0.18630784,-0.028966745,0.019154988,0.030460536,0.011402829,0.19399754,0.23646929,0.30743599,0.41394997,0.054260939,-0.13726262,-0.046340329,-0.092767931,-0.13761384,0.0794514,-0.060694806,0.10557149,0.16301091,0.15644628,0.10799592,0.14112425,-0.11459907,-0.18759912,-0.19711412,-0.12529398,0.0061123276,0.028187327,-0.047532415,-0.37363352,-0.45206938,-0.19496994,0.71995206,0.4963453,-0.20782638,0.82056048,-0.22358535,-0.171265,0.580382,-0.28787876,-0.65048219,-0.39361747,0.061128496,-0.09929936,-0.40830147,0.16040041,-1.2247439,-0.2346738,0.22942391,-0.2980159,0.21687801,-0.081994672,-0.2243781,0.15383414,-0.10899796,-0.00043299685,-0.073327312,-0.36024859,0.30945546,-0.040628463,-0.4235932,-0.61580683,-1.504059,0.42533718,0.30010546,0.038166989,0.24383057,0.43185839,-0.29816807,-0.20935377,0.042871425,-0.34078398,-0.076536742,0.92946738,-0.15800767,-0.03996441,0.50719596,-0.67158854,0.4751128,-0.025273981,-0.88944183,-0.28452193,-0.40431578,0.5432505,0.15229896,-0.24635539,-0.3040576,-0.14084286,0.89115211,0.031011295,0.49194073,-0.01518106,0.30293758,0.45968862,-0.071426932,0.4104289,0.96991252,0.80094089,-0.11229994,-0.36851672,-0.39955632,-0.02722686,0.12303617,0.39169313,0.20940506,0.44422503
6.2095987,0.031733739,-0.064058644,0.07495743,-0.19328317,0.14615887,4.0142665,-0.40466248,-0.23804629,1.4672124,-1.6711183,0.0063978453,-0.003629777,0.44049995,-0.036410017,-0.3388116,-0.28254437,-0.088289323,-0.16510525,-0.14695235,0.041137611,0.056661377,0.13856374,0.083137367,0.21983174,-0.0060659325,-0.036052897,-0.15551198,-0.019605875,-0.16166341,0.051352395,0.21909082,0.078803775,0.15022111,0.11511356,-0.17126967,-0.41020612,0.046335601,-0.031567554,-0.060803179,-0.018443744,0.00029105142,0.17793784,0.18747562,0.36358454,0.36624935,0.19420673,-0.098493362,-0.54946338,-0.0025808329,-0.022212866,0.032092081,-0.0054856745,0.025037646,0.14071555,0.38198926,0.45158438,0.38892452,0.29301817,0.13707978,-0.030604577,-0.04573548,-0.093193227,-0.022568944,0.022532286,-0.053735161,0.17071769,0.33562656,0.39436585,0.35307412,0.0641585,-0.21750759,0.018778574,-0.021828065,-0.047122009,0.083248658,-0.050436736,0.19745101,0.11661509,0.048714729,0.18117666,0.0090226179,-0.042726583,-0.11366052,-0.18561043,-0.099621866,-0.0955977,-0.027863115,-0.062137908,-0.36383054,-0.34170447,-0.18136255,0.45514351,0.4816354,0.05139199,0.50746908,0.21074072,0.42068284,0.38209593,0.56629619,-0.086117645,0.37957545,-0.00014871083,-0.17878022,-0.3613193,0.17998772,-0.95383481,-0.073803768,0.017750796,0.50599318,0.26493343,-0.15794301,0.10851485,0.37057104,-0.33687873,-0.033973537,-0.64997195,-0.68541758,0.49099415,-0.12334038,-0.025805531,0.37187389,-0.77086499,1.0814109,0.77772543,0.077123574,0.38214061,-0.58472697,0.19430376,-0.18088832,-0.023342463,-0.40682584,0.30926861,-0.69330848,-0.41617654,0.81404472,-0.29226931,0.56333908,0.24676151,-0.26991478,-0.58266787,0.045680594,-0.65767686,-0.26721512,0.10047835,0.14559431,-0.71798247,0.59345117,-0.65936053,-0.55225443,-0.74351395,0.17119507,0.34091289,0.13631766,-0.21089196,0.43718725,0.37987448,0.32085173,0.25732086,-0.66669779,-0.26164497,-0.0054660532,0.12467364,0.39486256,0.19783118,0.41500393
6.2139543,0.020026293,-0.066114382,0.095879816,-0.20228353,0.1644413,4.0856716,-0.59976312,-0.42498832,2.6384048,-2.8056006,-0.1287411,-0.077501316,0.49483093,-0.033780049,-0.33493282,-0.27381713,-0.042678886,-0.13332258,0.0062743298,-0.024128501,-0.12067555,0.13899345,0.089938366,0.16535696,-0.012441866,-0.076805406,-0.15077822,-0.047648316,-0.11873579,0.0094031783,0.13103957,0.12059528,0.13920715,0.11089427,-0.29356171,-0.53563772,-0.026933593,-0.051651242,-0.010719456,-0.02417216,-0.020595001,0.17678958,0.16547211,0.30262675,0.34976907,0.14784387,-0.11322863,-0.50630523,-0.0023591602,0.017286081,-0.063577556,0.065619522,0.084102147,0.14433012,0.29062394,0.38881731,0.40701066,0.36212766,0.077744232,-0.11814625,-0.1710547,-0.018849148,0.037233328,0.070303574,0.05029468,0.23674364,0.27212492,0.33088047,0.42033999,0.10430978,-0.14018887,-0.07516593,-0.10006183,-0.14458006,0.095716817,-0.047956532,0.11878748,0.18029297,0.18708718,0.14298354,0.1887883,-0.069588223,-0.1948382,-0.18169477,-0.11263368,0.0048616569,0.00047792906,-0.031362869,-0.31604246,-0.43568211,-0.18609529,0.2338728,-0.16922718,0.37645006,0.94556428,0.44318655,0.034251937,-0.44823344,-0.5895394,-0.51707557,-0.6360037,0.16932484,-0.39259652,-0.47872217,0.040218225,-0.89055911,-0.37186548,0.015587107,-0.54664086,0.14745348,-0.088809291,-0.41176104,0.37153507,0.024411763,-0.15683655,0.31541366,0.30204022,0.030609523,-0.17095513,0.0035000401,-0.26622988,-1.4532038,-0.083184247,0.46978384,-0.08071498,0.19027493,0.49181286,-0.29356673,-0.46889074,0.51642037,-0.18798278,-0.10364143,-1.1624297,0.0071476255,0.22236349,0.54326952,-0.60029125,0.41508246,-0.053681375,-0.98645153,-0.12891816,-0.12440663,0.26856058,0.21739953,-0.28763165,-0.063659846,-0.60988761,0.30228428,0.4137359,0.56707644,0.073663939,0.34368158,0.84083544,-0.097964444,0.37108573,1.1820117,0.93941132,0.14105969,-0.47098003,-0.49995355,0.22492135,0.12518439,0.38129362,0.18960538,0.46447699
6.225416,0.048419514,-0.058867492,0.063420898,-0.19129875,0.13120357,4.0694737,-0.43856935,-0.37588914,0.42219104,-0.57416715,-0.13642389,-0.016454838,0.51264387,-0.025278412,-0.23156749,-0.16287553,-0.14133809,-0.23948619,-0.1754209,-0.016682559,-0.063597433,0.17596445,0.14241512,0.24067572,0.040391417,-0.18232643,-0.23572622,-0.083579627,-0.16335703,-0.01812625,0.16729267,0.14364727,0.10670617,0.14553459,-0.27788914,-0.47160588,-0.1178027,-0.11456718,-0.079305409,-0.026623918,-0.051594574,0.18429299,0.19756689,0.34005257,0.38768455,0.16764316,-0.086785357,-0.47480265,-0.035829218,-0.035829318,-0.088832446,-0.018439672,0.051100744,0.069750863,0.34013438,0.36395708,0.43893899,0.35434091,0.14182815,0.04807343,-0.12808075,0.0052853576,0.031218907,0.0096048709,-0.023228124,0.19947774,0.27979396,0.30606748,0.36388649,0.062550366,-0.21789434,0.016104008,-0.010616097,-0.047884866,0.092974481,-0.078286717,0.1380059,0.16155822,0.12713272,0.050454993,0.095193766,0.0060758603,-0.11478113,-0.1967609,-0.14301635,-0.064857134,-0.090562305,-0.029254301,-0.39451872,-0.45429516,-0.16246994,0.69975136,0.3179678,0.0058583718,0.20416938,0.10297843,0.42996317,-0.20682815,-0.047668141,0.52517317,-0.20872091,-0.1878448,-0.32166699,-0.24396392,0.024278656,-1.0480704,-0.0960509,-0.35836846,0.68515564,0.33128644,-0.11512443,-0.10115877,-0.10387515,-0.52419718,-0.09230919,-0.32553386,-0.15821052,0.35812761,-0.21410093,-0.15429233,0.29380979,-0.8162436,1.038187,0.8336444,0.11653195,0.31860898,-0.57566188,0.16671053,1.058787,-0.47497122,-0.55951615,-0.17072241,0.72776849,-0.60280592,0.85541436,-0.40867809,0.67332944,0.28479796,-0.10132732,-0.72192615,0.14054236,-0.67997439,0.12238328,0.036122501,-0.37557955,-0.66709381,0.54998453,-0.18288765,-0.36274651,-0.1176449,-0.11555549,0.41477888,-0.41693756,-0.27738044,0.401538,-0.69095444,0.76765917,-0.066960301,-0.35847346,-0.422863,-0.15394791,0.12401618,0.41097658,0.19779618,0.43972588
6.2088543,0.033302991,-0.070239855,0.069237942,-0.20450327,0.12756846,4.0794992,-0.51230999,-0.41139985,0.76533137,-0.98891428,-0.12091174,0.004315376,0.406375,-0.11691371,-0.33395863,-0.19232988,-0.095759197,-0.21643191,-0.10071118,0.035766072,0.081175602,0.16458458,0.095065801,0.24111905,0.066282459,-0.15145976,-0.2143007,-0.04170215,-0.12177662,0.079009133,0.2108588,0.090586865,0.23480662,0.13589939,-0.16101566,-0.39382636,-0.015331879,-0.08336091,-0.031079658,-0.12823982,-0.0063334595,0.17526235,0.20825972,0.38481885,0.36239257,0.20889418,-0.061611776,-0.52977443,-0.011535727,-0.0022945238,-0.016332578,0.0037415055,0.021379117,0.16761356,0.32366233,0.42808636,0.38914697,0.32206611,0.12699679,-0.034813297,-0.08139424,-0.052117786,-0.01824029,0.063887635,-0.026385313,0.16601625,0.27258408,0.37055556,0.35494479,0.042121218,-0.18900935,0.037401208,-0.020534498,-0.011264366,0.11391135,-0.034333707,0.12094478,0.10085071,0.048630978,0.18280765,-0.0054710835,0.020585851,-0.091319022,-0.18802784,-0.12387857,-0.087892447,0.011709974,-0.11121291,-0.33245059,-0.41048857,-0.23524906,0.5395883,-0.38205515,-0.46305263,0.48724384,0.18991228,-0.13710621,-0.40868685,-0.45874964,0.13487353,0.43583854,-0.14964588,-0.0030622253,-0.50536081,-0.02055878,-0.88131284,-0.34952429,-0.12633828,0.65394949,0.053785121,-0.36244335,-0.4494955,-0.036639542,-0.27138533,-0.095171063,-0.029419247,-0.15623453,0.5439556,-0.16702966,-0.22822457,-0.30287937,-0.98464009,0.66508188,0.56351586,-0.050155739,0.39546632,-0.69750462,0.28722032,0.4552172,0.56537486,-0.38106629,0.127284,0.70299652,-0.16755368,0.11961107,0.0057443237,0.65392075,0.12553742,-0.15125699,-0.75777714,-0.50692819,-0.64761725,0.30909449,0.23607693,0.091816745,-0.080099468,-0.040260001,0.40476105,0.36231005,0.45887882,0.23126728,0.30251834,0.25258944,-0.11543557,0.38425736,-0.025697695,0.51868217,-0.089861878,-0.62650177,-0.35815637,-0.0025409919,0.12581435,0.37935356,0.22856146,0.45250678
6.2231843,0.012536434,-0.06051104,0.11402047,-0.19315056,0.11666961,4.1374971,-0.48521263,-0.37077876,3.2217439,-3.3616589,-0.098823508,-0.0040182307,0.57300727,-0.08625569,-0.35620133,-0.24313194,-0.22141908,-0.21165941,-0.14932939,-0.057989677,-0.13108458,0.12400451,0.10542783,0.15176229,0.071737532,-0.075286638,-0.20586858,-0.1009831,-0.21033177,-0.068239039,0.13423235,0.10407555,0.0863783,0.10991672,-0.19865075,-0.43787184,-0.0037541928,-0.092479557,-0.079006111,0.052181182,-0.051322631,0.17718535,0.16049408,0.30731689,0.36875327,0.16850585,-0.068746218,-0.51575458,-0.0078798179,0.027260356,-0.012459317,0.04694709,0.061908569,0.11207815,0.32089211,0.4087,0.38399457,0.31953764,0.086448143,-0.065529864,-0.10549358,0.0033005137,0.059490321,0.059323207,0.035437382,0.22183404,0.30912871,0.32735626,0.40593823,0.030721038,-0.20295393,0.038244639,0.04671197,-0.045665867,0.14872422,-0.017177519,0.2371437,0.17983213,0.17378946,0.11045447,0.10134145,-0.058840918,-0.12407486,-0.17261264,-0.12077363,-0.059688578,-0.017658895,-0.092681988,-0.33808701,-0.32748163,-0.19702315,0.18958331,0.49025406,0.64174109,0.29691574,-0.23967136,0.28193444,-0.26999635,0.58709149,0.05343961,-0.70362574,0.31980015,-0.71239518,-0.52275126,-0.081300637,-0.41087957,-0.13280715,-0.22502223,-0.51396161,0.03758047,-0.042256511,0.25654135,0.3039271,-0.23883497,-0.20669064,-0.065523125,-0.050159901,-0.10044806,-0.28708323,-0.059120316,0.35332014,-0.54904808,0.20089622,0.2720934,-0.092511936,-0.01670236,0.21468884,-0.34769565,0.29564196,-0.34528167,-0.20403788,-0.04521896,-0.26150216,-0.41152677,0.49118385,-0.086856226,-0.50817213,0.25714574,-0.15140115,-0.52774258,0.59533336,0.23224292,-0.23674287,-0.0051384823,-0.22455538,-0.50189393,-0.082755685,-0.35308859,-0.31784986,-0.16910285,-0.39472277,0.057638701,0.006920177,-0.29759492,0.22576446,0.092316285,0.46354335,0.22382451,-0.64060637,-0.63506972,-0.19111016,0.12362618,0.4054965,0.17833248,0.35176303
6.2186878,0.021347892,-0.06936343,0.10329054,-0.19607697,0.12086,4.1476369,-0.45909098,-0.31385815,4.0518708,-4.1942535,-0.095115965,-0.024264224,0.58038997,-0.15148319,-0.43405402,-0.32149846,-0.1596778,-0.19598979,-0.086970244,-0.094094299,-0.10437065,0.080198715,0.12018046,0.1335333,0.068948235,-0.12881628,-0.2337924,-0.1119709,-0.17976802,-0.074622417,0.1700351,0.11236662,0.093061673,0.146444,-0.20970046,-0.4194964,0.024992161,-0.093424976,-0.072032156,0.043685768,-0.043025431,0.16658412,0.15412329,0.23823286,0.36346484,0.17118392,-0.12490381,-0.5388587,-0.0021109313,-0.010280034,0.020553144,0.027439838,0.036524936,0.10996106,0.34638246,0.42008258,0.40016914,0.3583588,0.053718347,-0.056501871,-0.032005355,0.009470194,0.024561461,0.12141894,0.032119051,0.19683407,0.29668903,0.30236629,0.35223273,0.036255112,-0.18849197,0.023558271,0.046599612,-0.0026849609,0.16157715,-0.024800815,0.21963126,0.12973499,0.18216173,0.17937857,0.038510542,-0.10435834,-0.13486361,-0.14797187,-0.13306852,-0.065982902,-0.052029042,-0.13938111,-0.35009721,-0.3139864,-0.10251113,0.35932056,0.52437541,0.56239289,0.46982051,-0.070061765,0.36421857,-0.032069755,0.39773851,-0.30381454,-0.76616874,0.31238021,-0.73411323,-0.51556195,-0.33636768,-0.56222559,-0.23984059,-0.22487007,-0.009235511,-0.016535053,-0.14850865,-0.04138678,0.056871284,-0.34421339,-0.30954766,-0.086791352,0.018813177,-0.059337772,-0.3300566,0.14749991,0.056121869,-0.41045521,0.35167108,0.19971944,-0.0056497237,-0.084154931,0.28364082,-0.25579812,0.21529194,-0.38965627,-0.16635844,-0.048925213,-0.053880328,-0.35054122,0.43543439,0.25325039,-0.30906872,0.032178883,-0.13143252,-0.82578661,-0.15041146,0.11004673,-0.084728628,0.0078223489,-0.30421253,-0.45204278,-0.23295839,0.10187768,-0.47849687,-0.048327813,-0.30471071,0.028697806,0.11230716,-0.27525754,0.3514187,0.05146861,0.53772384,0.042460064,-0.58598882,-0.67390988,-0.12061089,0.12261057,0.4183321,0.17079436,0.3662796
6.2320901,0.021570654,-0.064446327,0.11498177,-0.1832837,0.13633286,4.1239732,-0.49592699,-0.44390175,1.6141248,-1.8407781,-0.1280112,-0.017166417,0.53692237,-0.11247151,-0.40149068,-0.24857808,-0.11488948,-0.27213114,-0.14278942,-0.056426494,-0.11401997,0.1201977,-0.020940218,0.21146667,-0.096640621,-0.093026399,-0.19309212,-0.06642052,-0.20479259,0.023149092,0.10535635,0.03067467,0.13919854,0.04770015,-0.26678401,-0.54119314,-0.049760174,-0.036540594,-0.035070858,-0.12474793,-0.064790161,0.16371567,0.10740063,0.3284218,0.31773488,0.12639549,-0.13762422,-0.59013227,0.032985433,0.030472509,-0.038505934,0.036889076,0.034880098,0.15397629,0.29324199,0.37849473,0.32760299,0.25292972,0.075840613,-0.16956647,-0.11132022,-0.011082384,0.053819704,0.022412473,0.033185386,0.20221324,0.29994559,0.39315572,0.36710248,0.055757612,-0.27634048,0.055485558,-0.032540846,-0.076628112,0.11089546,0.0072438642,0.14792188,0.14776061,0.033173969,0.088329935,0.045380596,-0.038786157,-0.059465773,-0.14444895,-0.075963416,0.0022062949,0.013170897,-0.037637865,-0.31752451,-0.42390742,-0.29400591,0.1429404,-0.14928575,0.025156775,0.41561319,-0.19761226,0.062773222,-0.074932966,-0.16374326,0.10157204,-0.20391454,0.081220232,0.12303939,-0.43862365,0.005566936,-0.5698125,-0.17320639,-0.17504381,-0.041098586,0.13114866,0.37685356,-0.37628616,-0.049381125,-0.075351497,-0.1758201,0.2816942,0.21414439,0.15282996,-0.25269225,-0.34643067,0.1692058,-0.9749775,0.63345021,0.26699185,-0.097600676,0.16502517,-0.12474455,-0.055033433,0.18221401,0.3147629,-0.10263906,-0.09737668,-0.17010544,-0.29347463,-0.14386024,-0.63852564,0.0406152,0.12250514,-0.22541726,-0.83132011,-0.044600697,-0.25822933,0.12086252,0.10993374,0.022175212,-0.42163237,0.33715344,-0.20782729,0.16822901,0.37803251,-0.025115618,0.10721854,0.82892835,-0.52737317,0.13020438,0.23368278,0.43576472,0.16980102,-0.6926049,-0.48592967,-0.071371747,0.11771205,0.39176254,0.20428851,0.30144859
