number_id,source_file,source_type,row,column,value,context,label
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,1,"b = 15, xi = 10000.0",,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,2,32.89,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,3,236.84,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,4,108.95,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,5,-14.93,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,6,363.75,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r1_c1,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r1_c2,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r1_c3,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r1_c4,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r1_c5,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r1_c6,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r2_c1,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,1,"b = 20, xi = 0.5",,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r2_c2,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,2,23.89,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r2_c3,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,3,326.04,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r2_c4,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,4,91.29,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r2_c5,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,5,-17.81,,
day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained_r2_c6,output/mpc/day0_present_value_mpc_b20_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,6,423.41,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r1_c1,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r1_c2,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r1_c3,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r1_c4,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r1_c5,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r1_c6,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r2_c1,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,1,"b = 20, xi = 1.0",,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r2_c2,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,2,23.48,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r2_c3,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,3,326.68,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r2_c4,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,4,101.27,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r2_c5,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,5,-18.22,,
day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained_r2_c6,output/mpc/day0_present_value_mpc_b20_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,6,433.22,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r1_c1,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r1_c2,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r1_c3,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r1_c4,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r1_c5,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r1_c6,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r2_c1,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,1,"b = 20, xi = 10000.0",,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r2_c2,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,2,23.18,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r2_c3,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,3,327.15,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r2_c4,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,4,109.60,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r2_c5,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,5,-18.53,,
day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained_r2_c6,output/mpc/day0_present_value_mpc_b20_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,6,441.41,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r1_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r1_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r1_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r1_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r1_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r1_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r2_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,1,"b = 25, xi = 0.5",,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r2_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,2,15.24,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r2_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,3,418.49,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r2_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,4,93.74,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r2_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,5,-21.42,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained_r2_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,6,506.06,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,1,"b = 25, xi = 0.5",,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,2,15.17,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,3,418.86,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,4,102.20,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,5,-21.67,,
day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,6,514.55,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r1_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r1_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r1_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r1_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r1_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r1_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r2_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,1,"b = 25, xi = 1.0",,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r2_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,2,14.88,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r2_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,3,419.10,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r2_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,4,103.94,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r2_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,5,-21.81,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained_r2_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,6,516.12,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,1,"b = 25, xi = 1.0",,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,2,14.81,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,3,419.42,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,4,109.05,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,5,-22.00,,
day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,6,521.27,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r1_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r1_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r1_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r1_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r1_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r1_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r2_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,1,"b = 25, xi = 10000.0",,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r2_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,2,14.72,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r2_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,3,419.43,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r2_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,4,112.41,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r2_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,5,-22.05,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained_r2_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,6,524.51,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,1,"b = 25, xi = 10000.0",,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,2,14.68,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,3,419.69,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,4,115.83,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,5,-22.21,,
day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b25_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,6,528.00,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c1,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,1,,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c2,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c3,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,3,net transfers,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c4,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,4,forest services,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c5,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c6,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,6,planner value,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c1,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,1,b = 0,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c2,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,2,3.31,,
present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c3,output/mpc/present_value_mpc_b0_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,3,0.00,,
